1719179515848_3,0.000,14.988,1719179515849,4,4
1719179515848_3,4.000,15.031,1719179515950,4,4
1719179515848_3,4.971,12.000,1719179516050,4,4
1719179515848_3,7.000,10.035,1719179516152,4,4
1719179515848_3,10.012,9.000,1719179516254,4,4
1719179515848_3,9.924,5.000,1719179516354,4,4
1719179515848_3,14.000,5.020,1719179516456,4,4
1719179515848_3,18.000,4.917,1719179516556,4,4
1719179515848_3,22.000,5.060,1719179516658,4,4
1719179515848_3,26.000,5.148,1719179516759,4,4
1719179515848_3,30.000,5.047,1719179516861,4,4
